Tweet ID,Tweet Timestamp,Tweet Type,Tweet Text,Twitter Author Name,Twitter Author Screen Name,Twitter Author ID,Retweets,Likes,URLs,Hashtags,Mentions,Media Type,Media URL,Nested Tweet ID,Nested Timestamp,Nested Author Name,Nested Author Screen Name,Nested Author ID,Nested Text,Nested Retweets,Nested Likes,Nested URLs,Nested Hashtags,Nested Mentions,Nested Media Type,Nested Media URL,OT Tweet ID (RT of QT only),OT Timestamp (RT of QT only),OT Author Name (RT of QT only),OT Author Screen Name (RT of QT only),OT Author ID (RT of QT only),Scrape Timestamp,preprocessed_Tweet Text
1290444490591928323,2020-08-04 00:28:36,Retweet,"Farmers throughout our district are utilizing incredibly innovative carbon sequestration methods to address climate change.

I was proud to highlight their approach &amp; our proposal to replicate it nationwide in our new report on #solvingtheclimatecrisis

https://t.co/8I2rS2jONH",Karl Hanlon,HanlonforCO,931931742134345728,11,23,['https://www.dailycamera.com/2020/08/02/boulder-area-farming-practices-cited-as-potential-tools-in-congressional-climate-report/'],['solvingtheclimatecrisis'],[],,[],1.2903083195890852e+18,Mon Aug 03 15:27:30 +0000 2020,Rep. Joe Neguse,RepJoeNeguse,1.07874980276514e+18,,,,[],[],,,[],,,,,,20Oct20_150541,farmers throughout utilizing incredibly innovative carbon sequestration methods address proud highlight approach proposal replicate nationwide new report solvingtheclimatecrisis
1242563401680740352,2020-03-24 21:26:15,Standard Tweet,"We need to need to make state government work for our mountain communities. Climate change, health care costs and attacks on public lands threaten our way of life. #copolitics https://t.co/7SUcSsPWCS",Karl Hanlon,HanlonforCO,931931742134345728,1,5,['https://www.coloradopols.com/diary/136356/democrats-land-strong-candidate-in-top-state-senate-race'],['copolitics'],[],,[],,,,,,,,,[],[],,,[],,,,,,20Oct20_150541,government work mountain communities health care costs attacks public lands threaten way life
1284234287399735297,2020-07-17 21:11:28,Quote Tweet,"Climate change is not just an environmental issue - it affects our national security, our health, our economy, and disproportionately hurts communities of color. I look forward to working with LCVAF to combat climate change and create clean energy jobs right here in Indiana. https://t.co/VzCclkkH9y",Christina Hale,HaleIndy,483034344,20,87,['https://twitter.com/LCVoters/status/1284210770318888963'],[],[],,[],1.284210770318889e+18,Fri Jul 17 19:38:01 +0000 2020,LCV – League of Conservation Voters,LCVoters,20517132.0,"LCVAF is thrilled to endorse @HaleIndy to represent #IN05! Hale has fought for the health and safety of all communities in Indiana in the state legislature and she will continue to prioritize clean air and water, climate action and growing Indiana’s clean energy economy. https://t.co/ihVDCKqloh",7.0,17.0,[],['IN05'],"[{'screen_name': 'HaleIndy', 'name': 'Christina Hale', 'id': 483034344, 'id_str': '483034344', 'indices': [29, 38]}]",photo,['http://pbs.twimg.com/media/EdJu44GWoAArIM7.jpg'],,,,,,04Oct20_145828,environmental issue affects national security health economy disproportionately hurts communities color forward working lcvaf combat create clean energy jobs right
1268240778121433095,2020-06-03 17:58:58,Quote Tweet,"Thank you @JenniferForIN5 bringing your voice to this race, and for being such a strong advocate on issues like climate change. Honored to have you on the team as we work to flip #IN05! https://t.co/rpl4pxJiS7",Christina Hale,HaleIndy,483034344,9,109,['https://twitter.com/JenniferForIN5/status/1268215390460612609'],['IN05'],"[{'screen_name': 'JenniferForIN5', 'name': 'JenniferChristie', 'id': 810018363153870848, 'id_str': '810018363153870848', 'indices': [10, 25]}]",,[],1.2682153904606126e+18,Wed Jun 03 16:18:06 +0000 2020,JenniferChristie,JenniferForIN5,8.100183631538708e+17,Congratulations to Christina Hale for securing the nomination for District 5!  You have my full support in the coming November election. @HaleIndy #IN05,5.0,82.0,[],['IN05'],"[{'screen_name': 'HaleIndy', 'name': 'Christina Hale', 'id': 483034344, 'id_str': '483034344', 'indices': [137, 146]}]",,[],,,,,,04Oct20_145828,thank jenniferforin5 bringing voice race strong advocate issues honored team work flip in05
1221090617415143424,2020-01-25 15:21:04,Retweet,Join State Rep. Carey Hamilton on January 28th at the Statehouse for Youth Climate Action Day! This is a FREE event for Hoosiers to come and hear from youth climate leaders and members of the state legislature on climate change issues. Learn more here: https://t.co/pXwK6AAwlM,Christina Hale,HaleIndy,483034344,6,11,['http://bit.ly/2R0eW1G'],[],[],,[],1.2167517604606523e+18,Mon Jan 13 16:00:00 +0000 2020,Indiana House Democrats,inhsedems,339800928.0,,,,[],[],,,[],,,,,,04Oct20_145828,carey hamilton january 28th statehouse youth free event hoosiers come hear youth leaders members legislature issues learn
1317207715916075008,2020-10-16 20:56:06,Standard Tweet,"So proud to have the endorsement of the @SierraClub! Indiana can and should be a leader in the production of clean, renewable energy that will reduce carbon emissions, create good jobs, and protect the air &amp; water in our communities. That's what I'll fight for in Congress. #IN05 https://t.co/ZeoxDXp9kt",Christina Hale,HaleIndy,483034344,41,131,[],['IN05'],"[{'screen_name': 'SierraClub', 'name': 'Sierra Club', 'id': 34113439, 'id_str': '34113439', 'indices': [40, 51]}]",photo,['http://pbs.twimg.com/media/EkeobHuUcAAetSP.png'],,,,,,,,,[],[],,,[],,,,,,20Oct20_093155,proud endorsement sierraclub leader production clean renewable energy reduce carbon emissions create good jobs protect air water communities thats congress in05
1314993514774577152,2020-10-10 18:17:39,Standard Tweet,"I'm proud to have the endorsement of Voters for a Green Indiana. In Congress, I'll fight to protect our air and water quality and I'll work hard to help Indiana transition to clean, renewable energy sources that reduce carbon emissions and bring good jobs to our community. #IN05 https://t.co/GiIAr1p8Oh",Christina Hale,HaleIndy,483034344,34,158,[],['IN05'],[],photo,['http://pbs.twimg.com/media/Ej_LPNLUYAI0QeF.jpg'],,,,,,,,,[],[],,,[],,,,,,20Oct20_093155,proud endorsement voters green congress protect air water quality work hard transition clean renewable energy sources reduce carbon emissions good jobs community in05
1316477794206056452,2020-10-14 20:35:39,Quote Tweet,"NC AG @JoshStein_  has to step into the void to protect NC water due to the failure of the @EPA &amp; @EPAAWheeler to hold polluters accountable. A Biden/Harris administration would work to protect our water. North Carolinians deserve clean water.
#NCBidenClimateVoter https://t.co/v2MR3yecwA",John Autry,AutryJohn,935771143,1,2,['https://twitter.com/will_doran/status/1316448034922868736'],['NCBidenClimateVoter'],"[{'screen_name': 'JoshStein_', 'name': 'Josh Stein', 'id': 426353995, 'id_str': '426353995', 'indices': [6, 17]}, {'screen_name': 'EPA', 'name': 'U.S. EPA', 'id': 14615871, 'id_str': '14615871', 'indices': [91, 95]}, {'screen_name': 'EPAAWheeler', 'name': 'EPA Administrator Andrew Wheeler', 'id': 832672006113931269, 'id_str': '832672006113931269', 'indices': [102, 114]}]",,[],1.3164480349228687e+18,Wed Oct 14 18:37:24 +0000 2020,Will Doran,will_doran,130620533.0,"It would be big news if this works. DuPont created Chemours to try to shed legal liability for chemicals like GenX that have been found polluting NC and elsewhere #ncpol

But if a judge lets DuPont be sued anyway, that opens up a lot more money that NC and others could come after https://t.co/menYL0c5F1",24.0,51.0,['https://twitter.com/zeanes/status/1316103676935786501'],['ncpol'],[],,[],,,,,,20Oct20_142817,ag joshstein_ step void protect water due failure epa epaawheeler hold polluters accountable bidenharris administration would work protect water north carolinians deserve clean water ncbidenclimatevoter
1314005390758211589,2020-10-08 00:51:12,Standard Tweet,"Jasmine Gregory, the Alliance for Climate Education, with an encouraging message about our grandchildren's future.
@nclcv #greentie #ncpol #ncga https://t.co/GOYNTwdiqn",John Autry,AutryJohn,935771143,1,2,[],"['greentie', 'ncpol', 'ncga']","[{'screen_name': 'nclcv', 'name': 'NC League of Conservation Voters', 'id': 253593444, 'id_str': '253593444', 'indices': [115, 121]}]",photo,['http://pbs.twimg.com/media/EjxIZyXX0AARSIR.jpg'],,,,,,,,,[],[],,,[],,,,,,20Oct20_142817,jasmine gregory alliance education encouraging message grandchildrens future nclcv greentie ncga
1303495882986397697,2020-09-09 00:50:10,Retweet,"Three big, detailed newspaper articles about record-breaking extreme weather in the American West over the weekend don't include any mention of climate change, leaving millions of readers uninformed about why these events are getting so bad https://t.co/LGH8eN0FTh",John Autry,AutryJohn,935771143,1556,3216,['https://heated.world/p/nothing-to-see-here-folks'],[],[],,[],1.3033447737602007e+18,Tue Sep 08 14:49:43 +0000 2020,Emily Atkin,emorwee,19055698.0,,,,[],[],,,[],,,,,,20Oct20_142818,three detailed newspaper articles recordbreaking extreme weather american west weekend mention leaving millions readers uninformed events getting bad
1302318088319369216,2020-09-05 18:50:02,Retweet,"Floods wash away 25% of Nigeria's rice crop.
The climate crisis hits hardest those who have done the least to cause it
https://t.co/QWz19BUWPa",John Autry,AutryJohn,935771143,2237,4421,['https://www.bloomberg.com/news/articles/2020-09-05/floods-washed-away-more-that-25-of-nigeria-s-rice-harvest'],[],[],,[],1.3022391442032271e+18,Sat Sep 05 13:36:21 +0000 2020,Bill McKibben,billmckibben,21786618.0,,,,[],[],,,[],,,,,,20Oct20_142818,floods wash away 25 nigerias rice crop hits hardest done least cause
1298248500006850562,2020-08-25 13:18:57,Retweet,Climate cartoon of the day - more than a decade old https://t.co/3EH7giHhap,John Autry,AutryJohn,935771143,400,733,[],[],[],photo,['http://pbs.twimg.com/media/EgPsSRfX0AE5036.jpg'],1.2981409357427835e+18,Tue Aug 25 06:11:32 +0000 2020,Svein T veitdal,tveitdal,75742264.0,,,,[],[],,,[],,,,,,20Oct20_142819,cartoon decade old
1285747724487479296,2020-07-22 01:25:20,Retweet,"Trump Said Biden's Climate Plan Will Cost Jobs, but Data Says Not So Much https://t.co/LAkK4mWtjM",John Autry,AutryJohn,935771143,9,13,['https://www.newsweek.com/trump-said-bidens-climate-plan-will-cost-jobs-data-says-not-so-much-1518424'],[],[],,[],1.2857315417049907e+18,Wed Jul 22 00:21:01 +0000 2020,Michael Regan,Michael_S_Regan,2292932900.0,,,,[],[],,,[],,,,,,20Oct20_142821,trump said bidens plan cost jobs data says
1279026819564539904,2020-07-03 12:18:51,Retweet,"This is the blueprint for solving the climate crisis, but we need support in the Senate. Will @SenThomTillis sign on to this plan to protect our people? #ClimateAction #ActOnClimate https://t.co/3Sro8asn2g",John Autry,AutryJohn,935771143,4,6,['https://www.vox.com/energy-and-environment/2020/6/30/21305891/aoc-climate-change-house-democrats-select-committee-report'],"['ClimateAction', 'ActOnClimate']","[{'screen_name': 'SenThomTillis', 'name': 'Senator Thom Tillis', 'id': 2964174789, 'id_str': '2964174789', 'indices': [94, 108]}]",,[],1.2787774625880924e+18,Thu Jul 02 19:48:00 +0000 2020,NC League of Conservation Voters,nclcv,253593444.0,,,,[],[],,,[],,,,,,20Oct20_142822,blueprint solving senate senthomtillis sign plan protect climateaction actonclimate
1275390583830384641,2020-06-23 11:29:45,Retweet,"Read our summary of @NC_Governor's report on climate's disproportionate impact on communities of color and low income, and how his administration will prepare us to prevent and bounce back from climate threats. #ActOnClimate https://t.co/Y7ba2vSxMM",John Autry,AutryJohn,935771143,4,3,['https://nclcv.org/hotlist061720-climate'],['ActOnClimate'],"[{'screen_name': 'NC_Governor', 'name': 'Governor Roy Cooper', 'id': 813792250497028102, 'id_str': '813792250497028102', 'indices': [20, 32]}]",,[],1.2751586168996127e+18,Mon Jun 22 20:08:00 +0000 2020,NC League of Conservation Voters,nclcv,253593444.0,,,,[],[],,,[],,,,,,20Oct20_142823,read summary nc_governors report climates disproportionate impact communities color low income administration prepare prevent bounce back threats actonclimate
1270370609487392768,2020-06-09 15:02:10,Retweet,"Communities of color are already the target of police violence and disproportionately the victims of pollution, climate change, and #COVID19. Now @realDonaldTrump is making things worse by letting polluters fast-track projects without review. https://t.co/Mf3fx0eutC",John Autry,AutryJohn,935771143,3,3,['https://thehill.com/policy/energy-environment/501444-trumps-latest-environmental-rollback-threatens-minority-communities'],['COVID19'],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [146, 162]}]",,[],1.2703703350288056e+18,Tue Jun 09 15:01:04 +0000 2020,NC League of Conservation Voters,nclcv,253593444.0,,,,[],[],,,[],,,,,,20Oct20_142823,communities color already target police violence disproportionately victims pollution covid19 realdonaldtrump making things worse letting polluters fasttrack projects without review
1261739805211332613,2020-05-16 19:26:26,Retweet,"You wanna know the level of deranged we're dealing with? 

Posted by one of my last few right-wing FB friends: 
""Irony: FEAR makes person use mask to avoid Covid. Increases CO2 in blood, passes out and dies. Death counted as Covid19.""",John Autry,AutryJohn,935771143,149,1054,[],[],[],,[],1.261728057087406e+18,Sat May 16 18:39:45 +0000 2020,The Rude Pundit,rudepundit,23954775.0,,,,[],[],,,[],,,,,,20Oct20_142825,wanna know level deranged dealing posted last rightwing fb friends irony fear makes person mask avoid covid increases co2 blood passes dies death counted covid19
1254132535644356613,2020-04-25 19:37:51,Retweet,Kal's climate cartoon in the Economist this week. Preparations for the big fight https://t.co/iTAWOovF2t,John Autry,AutryJohn,935771143,549,947,[],[],[],photo,['http://pbs.twimg.com/media/EWbyKZOXgAAMMKM.jpg'],1.2539558549377884e+18,Sat Apr 25 07:55:47 +0000 2020,Svein T veitdal,tveitdal,75742264.0,,,,[],[],,,[],,,,,,20Oct20_142825,kals cartoon economist week preparations
1247233553491988481,2020-04-06 18:43:46,Standard Tweet,"""But it is precisely Fauci’s expertise that makes his position so insecure. Trump is one of the most anti-intellectual presidents in American history, famous for scorning expert consensus on matters like climate change or the efficacy of vaccination."" https://t.co/YEal1CspW8",John Autry,AutryJohn,935771143,0,1,['https://www.thenation.com/article/politics/fauci-target-coronavirus-trump/'],[],[],,[],,,,,,,,,[],[],,,[],,,,,,20Oct20_142826,precisely faucis expertise makes position insecure trump antiintellectual presidents american history famous scorning expert consensus matters efficacy vaccination
1238516482310619136,2020-03-13 17:25:14,Standard Tweet,"“Even under a scenario where greenhouse gas emissions peak around 2050 and decline thereafter, North Carolina will experience substantial changes in climate,” https://t.co/zKN8Fxp2Nd #ncpol via @ncpolicywatch",John Autry,AutryJohn,935771143,2,1,['http://bit.ly/38FsvdK'],['ncpol'],"[{'screen_name': 'NCPolicyWatch', 'name': 'NC Policy Watch', 'id': 15999388, 'id_str': '15999388', 'indices': [194, 208]}]",,[],,,,,,,,,[],[],,,[],,,,,,20Oct20_142829,even scenario greenhouse gas emissions peak around 2050 decline thereafter north carolina experience substantial changes ncpolicywatch
1237121505139609600,2020-03-09 21:02:06,Retweet,"Fossil fuels cost our kids lives! Medical professionals declare #ClimateChange is a Health Emergency #CalGEM workshop in Oakland calling for #publichealth rules to protect people from oil pollution 

Photo from @cejapower https://t.co/CW8qiD0WlO",John Autry,AutryJohn,935771143,3,7,[],"['ClimateChange', 'CalGEM', 'publichealth']","[{'screen_name': 'cejapower', 'name': 'CA Environmental Justice Alliance', 'id': 197189131, 'id_str': '197189131', 'indices': [211, 221]}]",photo,['http://pbs.twimg.com/media/ESsbdhiXQAA_Dvr.jpg'],1.2371137713547223e+18,Mon Mar 09 20:31:22 +0000 2020,Monica Mariko Embrey,monicaembrey,295794320.0,,,,[],[],,,[],,,,,,20Oct20_142829,fossil fuels cost kids lives medical professionals declare health emergency calgem workshop oakland calling publichealth rules protect oil pollution photo cejapower
1233195829407686656,2020-02-28 01:02:52,Retweet,Burning dirty fossil fuels creates the #ClimateCrisis costing us our lives. Click below to ask @SenThomTillis and @SenatorBurr to #ActOnClimate by co-sponsoring the #CleanEconomy Act establishing #100by50 #CleanEnergyForAll. https://t.co/F50C4QdO1B,John Autry,AutryJohn,935771143,4,4,['https://nclcv.org/clean-economy-senate'],"['ClimateCrisis', 'ActOnClimate', 'CleanEconomy', '100by50', 'CleanEnergyForAll']","[{'screen_name': 'SenThomTillis', 'name': 'Senator Thom Tillis', 'id': 2964174789, 'id_str': '2964174789', 'indices': [95, 109]}, {'screen_name': 'SenatorBurr', 'name': 'Richard Burr', 'id': 21157904, 'id_str': '21157904', 'indices': [114, 126]}]",,[],1.2330987062846177e+18,Thu Feb 27 18:36:56 +0000 2020,NC League of Conservation Voters,nclcv,253593444.0,,,,[],[],,,[],,,,,,20Oct20_142829,burning dirty fossil fuels creates climatecrisis costing lives click ask senthomtillis senatorburr actonclimate cosponsoring cleaneconomy act establishing 100by50 cleanenergyforall
1322947214780616705,2020-11-01 17:02:49,Standard Tweet,"Just really appreciate this cup Tina gave me a couple years ago. Hot liquid changes the map to display the sea level rise model across the globe. Imagine most of the US population retreating from the coast as the ocean advances.
#ClimateActionNow #BidenClimateVoters https://t.co/qXDL06fKSN",John Autry,AutryJohn,935771143,0,4,[],"['ClimateActionNow', 'BidenClimateVoters']",[],photo,"['http://pbs.twimg.com/media/ElwNYhpW0Asv8c8.jpg', 'http://pbs.twimg.com/media/ElwNZVyXUAEVzym.jpg']",,,,,,,,,[],[],,,[],,,,,,03Nov20_130400,really appreciate cup tina gave couple years hot liquid changes map display sea level rise model across globe imagine population retreating coast ocean advances climateactionnow bidenclimatevoters
1321838368309809153,2020-10-29 15:36:40,Standard Tweet,"""The combined impacts of climate change, environmental pollution poverty, and low health conditions threaten the economic and social stability of the entire state of North Carolina.""
#NCBidenClimateVoters
https://t.co/sGIwnupapD via @fayobserver",John Autry,AutryJohn,935771143,0,1,['https://www.fayobserver.com/story/opinion/columns/guest/2020/10/28/climate-change-environmental-justice-nc-ballot/6053007002/'],['NCBidenClimateVoters'],"[{'screen_name': 'fayobserver', 'name': 'FayettevilleObserver', 'id': 13210422, 'id_str': '13210422', 'indices': [233, 245]}]",,[],,,,,,,,,[],[],,,[],,,,,,03Nov20_130400,combined impacts environmental pollution poverty low health conditions threaten economic social stability entire north carolina ncbidenclimatevoters fayobserver
1321594857408770048,2020-10-28 23:29:02,Standard Tweet,"""We are out of space in the atmosphere, and we are out of time on the clock. The U.S. government, and the world, have done far too little on climate change, and so now we must move far faster than is comfortable or convenient.""
https://t.co/2HfmOZYNSQ",John Autry,AutryJohn,935771143,2,2,['https://link.newyorker.com/view/5caf1f5cb90c2f2e2e5dac37d1wtt.icz/d796abc7'],[],[],,[],,,,,,,,,[],[],,,[],,,,,,03Nov20_130400,space atmosphere clock government world done far little move far faster comfortable convenient
1311131448389390336,2020-09-30 02:31:11,Standard Tweet,"Environmental interests ARE economic interests. Do you know what costs gov’t and families big money? Floods, hurricanes, fires, asthma, cancer, algae blooms, crop losses, drought. We literally cannot afford to ignore the #ClimateCrisis one day longer.",Rep. Allison Russo,Russo4Ohio,953694043896197121,11,44,[],['ClimateCrisis'],[],,[],,,,,,,,,[],[],,,[],,,,,,20Oct20_150259,environmental interests economic interests know costs govt families money floods hurricanes fires asthma cancer algae blooms crop losses drought literally cannot afford ignore climatecrisis longer
1313655769632514048,2020-10-07 01:41:56,Standard Tweet,"Fair districts, equitable school funding, affordable healthcare, climate change, and so many other issues are all on the ballot and at stake in this election. 

Make a plan to vote. Then bring 3 friends to the polls with you! #Vote https://t.co/ia6nNTFvBv",Zach Stepp,ZachSteppOH,273610751,3,11,[],['Vote'],[],animated_gif,['http://pbs.twimg.com/tweet_video_thumb/EjsK875XgAURl7N.jpg'],,,,,,,,,[],[],,,[],,,,,,20Oct20_150437,fair districts equitable school funding affordable healthcare many issues ballot stake election plan vote 3 friends polls vote
1303778573136867332,2020-09-09 19:33:29,Quote Tweet,"The threat of climate change is here. Years from now, when the effects are even more severe, our kids are going to ask us what we did to curb the impacts. 

We must have an answer. #DontLookAway #CaliforniaFires https://t.co/KHF1OX4NG9",Zach Stepp,ZachSteppOH,273610751,2,13,['https://twitter.com/mithrilmaker/status/1303715600963792896'],"['DontLookAway', 'CaliforniaFires']",[],,[],1.303715600963793e+18,Wed Sep 09 15:23:15 +0000 2020,Sneha,mithrilmaker,174200541.0,San Francisco 09.09.20 https://t.co/QdqUtKiqOT,89817.0,368068.0,[],[],[],photo,"['http://pbs.twimg.com/media/Ehe6aC9VgAA8Cmp.jpg', 'http://pbs.twimg.com/media/Ehe6akyUMAA9ApK.jpg', 'http://pbs.twimg.com/media/Ehe6bH7VkAA2SZa.jpg', 'http://pbs.twimg.com/media/Ehe6bgkU0AAbPbM.jpg']",,,,,,20Oct20_150437,threat years effects even severe kids going ask curb impacts answer dontlookaway californiafires
1291110176507023360,2020-08-05 20:33:48,Retweet,"""FirstEnergy is also the ninth-largest greenhouse gas polluter in America—which means it contributes more to the ongoing climate crisis than ExxonMobil."" https://t.co/7sqxieZPe7",Zach Stepp,ZachSteppOH,273610751,6,12,['https://heated.world/p/the-politicians-in-firstenergys-pocket'],[],[],,[],1.291034391536427e+18,Wed Aug 05 15:32:39 +0000 2020,NEO Sierra Club,NEOSierraClub,2305420813.0,,,,[],[],,,[],,,,,,20Oct20_150437,firstenergy ninthlargest greenhouse gas polluter americawhich means contributes ongoing exxonmobil
1284236559508819972,2020-07-17 21:20:30,Retweet,"We're facing an economic crisis and a climate crisis.  As president, Joe will create millions of jobs building resilient roads and bridges, manufacturing electric vehicles, and weatherizing homes and buildings. Learn more: https://t.co/jUrgYCIEtr",Zach Stepp,ZachSteppOH,273610751,27,37,['https://joebiden.com/Clean-Energy/'],[],[],,[],1.2842082758824755e+18,Fri Jul 17 19:28:07 +0000 2020,Rep. Tavia Galonski,RepGalonski,8.757227482067517e+17,,,,[],[],,,[],,,,,,20Oct20_150438,facing economic president joe create millions jobs building resilient roads bridges manufacturing electric vehicles weatherizing homes buildings learn
1280565410073661440,2020-07-07 18:12:40,Standard Tweet,"We’re seeing in real time happen with COVID what’s been happening with the science of climate change for years.

But now we’re clearly seeing what happens when we ignore science. Very short sighted and a consequence of poor leadership. https://t.co/0Obq84kLtN",Zach Stepp,ZachSteppOH,273610751,2,5,['https://www.google.com/amp/s/www.washingtonpost.com/national/rushed-reopening-led-to-case-spikes-that-threaten-to-overwhelm-hospitals-in-some-states/2020/07/05/c936bd16-beea-11ea-9fdd-b7ac6b051dc8_story.html%3FoutputType%3Damp'],[],[],,[],,,,,,,,,[],[],,,[],,,,,,20Oct20_150438,seeing real happen covid whats happening science years clearly seeing happens ignore science short sighted consequence poor leadership
1252986843106287619,2020-04-22 15:45:17,Retweet,"We've all had to adapt to cope with a pandemic. Climate change will force far harsher changes on our kids. All of us should follow the young people who've led the efforts to protect our planet for generations, and demand more of our leaders at every level. https://t.co/uNueQl5bNX",Zach Stepp,ZachSteppOH,273610751,17521,92906,['https://www.wbez.org/stories/50-years-after-the-first-earth-day-young-activists-are-not-slowed-by-a-pandemic/f0af0efd-4033-4efa-9c1e-9601f90c82d7'],[],[],,[],1.252983624850342e+18,Wed Apr 22 15:32:30 +0000 2020,Barack Obama,BarackObama,813286.0,,,,[],[],,,[],,,,,,20Oct20_150438,weve adapt cope pandemic force far harsher changes kids follow young whove led efforts protect planet generations demand leaders every level
1206707865500737537,2019-12-16 22:49:09,RT of QT,"Kasich only paused OH's clean energy standards. DeWine and the OH Leg killed it outright this year ... which is fun cuz 70% of Ohioans support investing in renewable energy.

Give us #FairMaps for a cleaner earth and real action on the climate crisis ✌️🌎 https://t.co/8IXcCzWrPD",Zach Stepp,ZachSteppOH,273610751,7,15,['https://twitter.com/SunriseMvmtCLE/status/1206613108522917890'],['FairMaps'],[],,[],1.2066873598211236e+18,Mon Dec 16 21:27:40 +0000 2019,Katy Shanahan,KatyAShanahan,1.157017626972971e+18,John Kasich is the only governor who overturned their state’s clean energy law. https://t.co/xUmwZZfNQc,63.0,302.0,['https://twitter.com/JohnKasich/status/1204968817333620741'],[],[],,[],1.206613108522918e+18,Mon Dec 16 16:32:37 +0000 2019,Sunrise Movement Cleveland 🌅,SunriseMvmtCLE,1.1472414417956864e+18,20Oct20_150440,kasich paused ohs clean energy standards dewine leg killed outright fun cuz 70 ohioans investing renewable energy give fairmaps cleaner earth real
1301333447269548032,2020-09-03 01:37:26,Standard Tweet,"Being a real progressive means supporting things like Medicare for All, gun safety legislation, Green New Deal, police reform, LGBT rights, canceling student loans, and overturning Citizens United. 

LIKE and SHARE if you're with me!",Ryan Ottney for OH14 🇺🇸,ryanottney,362262881,0,3,[],[],[],,[],,,,,,,,,[],[],,,[],,,,,,20Oct20_152008,real progressive means supporting things medicare gun safety legislation green new deal police reform lgbt rights canceling student loans overturning citizens united share youre
1270476468448002049,2020-06-09 22:02:49,Standard Tweet,"What’s on the menu today?

✅ Affordable Health Care
✅ Better Jobs
✅ Community Reinvestment
✅ Black Lives Matter
✅ LGBT+
✅ Green New Deal
✅ Pro-Choice
✅ Gun Safety
✅ Voter Protection

Looking for politicians who put corporate profits over people?

Sorry, all sold out!",Ryan Ottney for OH14 🇺🇸,ryanottney,362262881,1,2,[],[],[],,[],,,,,,,,,[],[],,,[],,,,,,20Oct20_152008,whats menu affordable health care better jobs community reinvestment black lives matter lgbt green new deal prochoice gun safety voter protection looking politicians put corporate profits sorry sold
1217093505455153153,2020-01-14 14:37:58,Quote Tweet,"Things are not fine! In just over 100 years we have scorched the planet. We have to invest in clean, renewable energies NOW to reverse climate change before it’s too late! https://t.co/fJ1mLAvcCM https://t.co/USG5MERiPH",Ryan Ottney for OH14 🇺🇸,ryanottney,362262881,0,1,['https://twitter.com/CNN/status/1217006766279593984'],[],[],photo,['http://pbs.twimg.com/media/EOP8FtCW4AAm2AF.jpg'],1.217006766279594e+18,Tue Jan 14 08:53:18 +0000 2020,CNN,CNN,759251.0,"The world's oceans are now heating at the same rate as if five Hiroshima atomic bombs were dropped into the water every second, scientists have said https://t.co/Dt3252Qo2X",1008.0,1508.0,['https://cnn.it/36RyLPf'],[],[],,[],,,,,,20Oct20_152008,things fine 100 years scorched planet invest clean renewable energies reverse
